"Maps_url","Name","Avg_review","Reviews","Category","Address","Phone"
"https://www.google.com/maps/place/Sriram+Pooja+Store/data=!4m7!3m6!1s0x3a4abd06308af27f:0x796314aecb3060fa!8m2!3d16.0500722!4d79.7394024!16s%2Fg%2F11tjjs_r4k!19sChIJf_KKMAa9SjoR-mAwy64UY3k?authuser=0&hl=en&rclk=1","Sriram Pooja Store","5.0","(1)","General store","Shop NO-23, Good Will Complex, opp. Forest Office","080088 88278"
"https://www.google.com/maps/place/Sri+Vydehi+Pooja+Bhandar/data=!4m7!3m6!1s0x3a3943bad0ae31fd:0x7369928475779e73!8m2!3d17.7272745!4d83.2996152!16s%2Fg%2F11mtgt5jqg!19sChIJ_TGu0LpDOToRc553dYSSaXM?authuser=0&hl=en&rclk=1","Sri Vydehi Pooja Bhandar","4.8","(5)","Religious goods store","46-15-2\2 48 bustop","093486 68117"
"https://www.google.com/maps/place/Om+Vasavi+Sugandhalayam+%28Regd%29/data=!4m7!3m6!1s0x3a3969b1dfffbd55:0x80f83b6e131fa714!8m2!3d17.7033677!4d83.2970542!16s%2Fg%2F1tdkf1j7!19sChIJVb3_37FpOToRFKcfE247-IA?authuser=0&hl=en&rclk=1","Om Vasavi Sugandhalayam (Regd)","4.4","(100)","Wedding store","·","092466 52667"
"https://www.google.com/maps/place/Dhanush+pooja+samagri/data=!4m7!3m6!1s0x3a3944a09f1d2e2b:0xd62da628b86efb9!8m2!3d17.7256615!4d83.3359537!16s%2Fg%2F11g6908zcf!19sChIJKy4dn6BEOToRue-Gi2LaYg0?authuser=0&hl=en&rclk=1","Dhanush pooja samagri","4.0","(4)","Grocery store","6, 6, 19-4/1, near సాయి బాబా ఆలయం",""
"https://www.google.com/maps/place/Sai+Surya+Coconuts+Pooja+Samagri+And+Pachari/data=!4m7!3m6!1s0x3a4a75d78b70ec1d:0xe7ed30ee9f4e6f3a!8m2!3d16.2893985!4d80.4467616!16s%2Fg%2F11f7pv1pfj!19sChIJHexwi9d1SjoROm9On-4w7ec?authuser=0&hl=en&rclk=1","Sai Surya Coconuts Pooja Samagri And Pachari","5.0","(4)","Shopping mall","Door No:22-1, 100, MAINROAD, near Flower Market","098664 86111"
"https://www.google.com/maps/place/Kasturi+Pooja+Samagri/data=!4m7!3m6!1s0x3a350782503057e3:0x41b3d046ff8add04!8m2!3d16.8879248!4d80.0926404!16s%2Fg%2F11qg91726t!19sChIJ41cwUIIHNToRBN2K_0bQs0E?authuser=0&hl=en&rclk=1","Kasturi Pooja Samagri","4.5","(2)","General store","V3QV+33R","077027 10027"
"https://www.google.com/maps/place/Sri+Ram+Chandra+Puja+Products/data=!4m7!3m6!1s0x3a35efe01319337d:0x69e02fad5f723f74!8m2!3d16.5130714!4d80.6113786!16s%2Fg%2F1q62hc8mw!19sChIJfTMZE-DvNToRdD9yX60v4Gk?authuser=0&hl=en&rclk=1","Sri Ram Chandra Puja Products","3.7","(3)","Religious goods store","D. No. 11-49-59, Ratham Center, Sivalayam St","098484 14172"
"https://www.google.com/maps/place/Srinivasa+Pooja+Bhandar/data=!4m7!3m6!1s0x3a37c9120948f07d:0x91d5bfc0d80e6a8b!8m2!3d16.6893693!4d81.6072736!16s%2Fg%2F11v5fbt8t5!19sChIJffBICRLJNzoRi2oO2MC_1ZE?authuser=0&hl=en&rclk=1","Srinivasa Pooja Bhandar","5.0","(1)","Religious goods store","Sivalayam St, opp. shivalayam temple",""
"https://www.google.com/maps/place/Sri+Rama+Pooja+Store/data=!4m7!3m6!1s0x3a35eff89244de0b:0xdb30b2af071bdd81!8m2!3d16.5205214!4d80.631526!16s%2Fg%2F1q62f9_6y!19sChIJC95EkvjvNToRgd0bB6-yMNs?authuser=0&hl=en&rclk=1","Sri Rama Pooja Store","4.0","(8)","Religious goods store","Door No. 23, 11-116, Nageswara Rao Pantulu Rd","092992 07650"
"https://www.google.com/maps/place/Sri+Sai+Pooja+Samagri/data=!4m7!3m6!1s0x3bcb9a22022cff45:0xa51e1253410569a9!8m2!3d17.435312!4d78.496647!16s%2Fg%2F1vvr4pss!19sChIJRf8sAiKayzsRqWkFQVMSHqU?authuser=0&hl=en&rclk=1","Sri Sai Pooja Samagri","3.9","(348)","Religious goods store","·","040 2771 1178"
"https://www.google.com/maps/place/Aacharya+Silks+And+Pooja+Store/data=!4m7!3m6!1s0x3bcb936b34cdbb27:0x12d0c885857aabcb!8m2!3d17.4410773!4d78.3606226!16s%2Fg%2F11t2cmvl_w!19sChIJJ7vNNGuTyzsRy6t6hYXI0BI?authuser=0&hl=en&rclk=1","Aacharya Silks And Pooja Store","4.6","(34)","Religious goods store","G5, Kanhaiyalal Complex, Main, Nehru Outer Ring Rd","090635 13506"
"https://www.google.com/maps/place/Gayathri+Pooja+Store/data=!4m7!3m6!1s0x3a35e55aa0522ab5:0x57e4976a459fced7!8m2!3d16.5212156!4d80.682991!16s%2Fg%2F11q90yv1_9!19sChIJtSpSoFrlNToR186fRWqX5Fc?authuser=0&hl=en&rclk=1","Gayathri Pooja Store","","","Religious goods store","High School Rd, opp. addepali internet center",""
"https://www.google.com/maps/place/Sri+Vijaya+Pooja+Samagri/data=!4m7!3m6!1s0x3bcb91eadabbfb77:0xf26ff2524a3d5986!8m2!3d17.4941339!4d78.4048587!16s%2Fg%2F1pty8zj5h!19sChIJd_u72uqRyzsRhlk9SlLyb_I?authuser=0&hl=en&rclk=1","Sri Vijaya Pooja Samagri","3.8","(127)","Religious goods store","Near Usha Mullapudi Common, Behind South India Shopping Mall, Usha Mullapudi Road","092461 16722"
"https://www.google.com/maps/place/Gourish+Puja+Saman+Shop/data=!4m7!3m6!1s0x3a4a754bfae636e1:0xc7a5339cb0fa509b!8m2!3d16.299858!4d80.449901!16s%2Fg%2F11c486hw_g!19sChIJ4Tbm-kt1SjoRm1D6sJwzpcc?authuser=0&hl=en&rclk=1","Gourish Puja Saman Shop","3.0","(5)","Religious goods store","7CXX+WXR, opposite Shivalayam Temple","090638 78389"
"https://www.google.com/maps/place/Sree+Dry+Fruits+%26+Pooja+Stores/data=!4m7!3m6!1s0x3bb5e733189f0ffd:0x298deb2142daf8b9!8m2!3d15.8296184!4d78.0394275!16s%2Fg%2F11sjhk5wtw!19sChIJ_Q-fGDPntTsRufjaQiHrjSk?authuser=0&hl=en&rclk=1","Sree Dry Fruits & Pooja Stores","5.0","(1)","Fruit and vegetable store","330, near Kokila Musicals","099499 87699"
"https://www.google.com/maps/place/Sri+Pooja+Bhandar/data=!4m7!3m6!1s0x3a3943d95de431fd:0x72d8c5401d26f00e!8m2!3d17.6813031!4d83.2541657!16s%2Fg%2F11s61bzr5q!19sChIJ_THkXdlDOToRDvAmHUDF2HI?authuser=0&hl=en&rclk=1","Sri Pooja Bhandar","5.0","(3)","Religious goods store","Back Gate, near Double Tank","083099 29913"
"https://www.google.com/maps/place/Sri+Thirumala+Pooja+Store/data=!4m7!3m6!1s0x3bae11266af0737f:0xa65bc9895f52705c!8m2!3d13.0204995!4d77.6782356!16s%2Fg%2F11nxsk_7wk!19sChIJf3PwaiYRrjsRXHBSX4nJW6Y?authuser=0&hl=en&rclk=1","Sri Thirumala Pooja Store","4.8","(10)","Religious goods store","No 4, 5th cross, Kalkere Main Road","098444 11196"
"https://www.google.com/maps/place/JAYA+KRISHNA+POOJA+STORES/data=!4m7!3m6!1s0x3a35ef038987d7f7:0x11fc1db42351111a!8m2!3d16.5131508!4d80.6088442!16s%2Fg%2F11rvdc6fq2!19sChIJ99eHiQPvNToRGhFRI7Qd_BE?authuser=0&hl=en&rclk=1","JAYA KRISHNA POOJA STORES","3.3","(7)","Dairy store","Sh No 1,Sivalayam Street, MG Rd","098487 97758"
"https://www.google.com/maps/place/Sri+Vijaya+Pooja+Samagri/data=!4m7!3m6!1s0x3bcb9418e2364975:0xdb7348b4c7f2f304!8m2!3d17.4007706!4d78.3788736!16s%2Fg%2F11btwk25_g!19sChIJdUk24hiUyzsRBPPyx7RIc9s?authuser=0&hl=en&rclk=1","Sri Vijaya Pooja Samagri","3.7","(250)","Religious goods store","·","084134 02224"
"https://www.google.com/maps/place/Sri+Sri+Sai+Pooja+Samagri/data=!4m7!3m6!1s0x3bcb91eaec77b659:0x7e0c51dabc4912d0!8m2!3d17.4864486!4d78.3948051!16s%2Fg%2F1ptxynwzj!19sChIJWbZ37OqRyzsR0BJJvNpRDH4?authuser=0&hl=en&rclk=1","Sri Sri Sai Pooja Samagri","4.0","(475)","Religious goods store","·","076619 46060"
"https://www.google.com/maps/place/Sri+Balaji+Pooja+Samagri/data=!4m7!3m6!1s0x3bcb926c437fce9f:0x32d73eaf9ae50fd9!8m2!3d17.497999!4d78.357743!16s%2Fg%2F12qhgtxq2!19sChIJn85_Q2ySyzsR2Q_lmq8-1zI?authuser=0&hl=en&rclk=1","Sri Balaji Pooja Samagri","4.7","(205)","Religious goods store","·","077801 27448"
"https://www.google.com/maps/place/Sri+Vijaya+Sai+Puja+Samagri+Stores/data=!4m7!3m6!1s0x3a38284ea1ab4b4f:0x6bce79567f2378b1!8m2!3d16.9945836!4d82.2432372!16s%2Fg%2F11c5wwf6mz!19sChIJT0uroU4oODoRsXgjf1Z5zms?authuser=0&hl=en&rclk=1","Sri Vijaya Sai Puja Samagri Stores","1.7","(3)","Religious goods store","X6VV+R7Q, Sarpavaram Jct","094923 25873"
"https://www.google.com/maps/place/Tirumala+Pooja+Store/data=!4m7!3m6!1s0x3bcb9a18e9edd839:0x60e74f11a288dd5!8m2!3d17.435902!4d78.49614!16s%2Fg%2F124yqn7w0!19sChIJOdjt6RiayzsR1Y0oGvF0DgY?authuser=0&hl=en&rclk=1","Tirumala Pooja Store","4.5","(24)","Religious goods store","·","097002 10846"
"https://www.google.com/maps/place/Paavan+Dattatreya+Pooja+Store/data=!4m7!3m6!1s0x3a35ef9d9e13e3bb:0x419cad80305a420c!8m2!3d16.5415186!4d80.5804886!16s%2Fg%2F11spmqc45j!19sChIJu-MTnp3vNToRDEJaMICtnEE?authuser=0&hl=en&rclk=1","Paavan Dattatreya Pooja Store","","","Religious goods store","Borra Apparao Complex,Borra Apparao Street",""
"https://www.google.com/maps/place/sri+sai+durga+pooja+samagri+wholesale+and+retail/data=!4m7!3m6!1s0x3bcb9199fedfa277:0x512c39142f487046!8m2!3d17.4677261!4d78.3979364!16s%2Fg%2F11tnlygmyz!19sChIJd6Lf_pmRyzsRRnBILxQ5LFE?authuser=0&hl=en&rclk=1","sri sai durga pooja samagri wholesale and retail","4.9","(46)","Religious goods store","LIG-89, Green Hills Rd","094408 91550"
"https://www.google.com/maps/place/SRI+MAYURI+POOJA+SAMAGRI+-+Best+Pooja+Store+In+Hyderabad/data=!4m7!3m6!1s0x3bcb937b9049c4d5:0x891a075eda99f27a!8m2!3d17.4885541!4d78.3817249!16s%2Fg%2F11s4rqw31n!19sChIJ1cRJkHuTyzsRevKZ2l4HGok?authuser=0&hl=en&rclk=1","SRI MAYURI POOJA SAMAGRI - Best Pooja Store In Hyderabad","4.7","(85)","Religious goods store","Sri mayuri pooja samagri, kphb 9th phase, bloomingdale building, ground floor Kphb 9th phase , gokul plots circle","081850 33999"
"https://www.google.com/maps/place/Sri+Sai+Pooja+Samagri+Store/data=!4m7!3m6!1s0x3a3967382dbe28cf:0x7a6a5e665a5b2716!8m2!3d17.80552!4d83.2089126!16s%2Fg%2F11y7c3zwz4!19sChIJzyi-LThnOToRFidbWmZeano?authuser=0&hl=en&rclk=1","Sri Sai Pooja Samagri Store","","","Religious goods store","Gandhi nagar, opposite to mahila pragati kendram",""
"https://www.google.com/maps/place/Sri+Vijayalaxmi+Pooja+Store/data=!4m7!3m6!1s0x3bcb9520ee845dcd:0xc4857be18a2f3e2c!8m2!3d17.3944821!4d78.3743731!16s%2Fg%2F11h00pccvc!19sChIJzV2E7iCVyzsRLD4viuF7hcQ?authuser=0&hl=en&rclk=1","Sri Vijayalaxmi Pooja Store","4.7","(32)","Religious goods store","Neknampur Road Huda, Neknampur","092478 01307"
"https://www.google.com/maps/place/Parimala+Pooja+Stores/data=!4m7!3m6!1s0x3a3614ce30f13a15:0x374a236d3bbad27f!8m2!3d16.7121644!4d81.1077361!16s%2Fg%2F11hd6q67jj!19sChIJFTrxMM4UNjoRf9K6O20jSjc?authuser=0&hl=en&rclk=1","Parimala Pooja Stores","","","Religious goods store","P465+V39, Powerpet Station Rd, near Vasu Temple","098485 69466"
"https://www.google.com/maps/place/Dhaakshani+All+Pooja+Samagri+Wholesale+%26+Retail,+Hyderabad,+India/data=!4m7!3m6!1s0x3bcb93d731b87971:0xf9b625910f76dcb7!8m2!3d17.4305632!4d78.3329805!16s%2Fg%2F11q1pd_dnn!19sChIJcXm4MdeTyzsRt9x2D5Eltvk?authuser=0&hl=en&rclk=1","Dhaakshani All Pooja Samagri Wholesale & Retail, Hyderabad, India","4.5","(38)","Religious goods store","back gate, My Home Vihanga Rd",""
"https://www.google.com/maps/place/Sri+Guru+Datta+Pooja+Stores/data=!4m7!3m6!1s0x3bcb9ac67695e8cb:0xeda5b47fdabd1a85!8m2!3d17.5081376!4d78.504059!16s%2Fg%2F11gfm9y8lf!19sChIJy-iVdsaayzsRhRq92n-0pe0?authuser=0&hl=en&rclk=1","Sri Guru Datta Pooja Stores","4.2","(115)","Religious goods store","5-29/1/4, Sri Laxmi Nagar colony, opp. to Yati House Restaurant (Aahar Restaurant, near Indira Gandhi Statue","090525 33555"
"https://www.google.com/maps/place/VALLI+POOJA+STORES/data=!4m7!3m6!1s0x3a4a072a4858b887:0xd20b6279cc16e3d4!8m2!3d16.238561!4d80.6513226!16s%2Fg%2F11n0f1__bk!19sChIJh7hYSCoHSjoR1OMWzHliC9I?authuser=0&hl=en&rclk=1","VALLI POOJA STORES","","","General store","26 THADIBOINAVARIVEEDI, D.NO.2-2, near HAPPY HOSPITALS","098481 25578"
"https://www.google.com/maps/place/Sri+Vijaya+Pooja+Samagri/data=!4m7!3m6!1s0x3bcb911c07f6c065:0xf9013dd1dfbb463c!8m2!3d17.45417!4d78.423989!16s%2Fg%2F1pp2twyp1!19sChIJZcD2BxyRyzsRPEa739E9Afk?authuser=0&hl=en&rclk=1","Sri Vijaya Pooja Samagri","4.4","(27)","Religious goods store","·","040 4012 3778"
"https://www.google.com/maps/place/Sri+Dhanalakshmi+Pooja+Samagri+Stores/data=!4m7!3m6!1s0x3a4b0175d496fecd:0xb232ab18cca3f2c6!8m2!3d15.5060053!4d80.0257931!16s%2Fg%2F11f66v2bns!19sChIJzf6W1HUBSzoRxvKjzBirMrI?authuser=0&hl=en&rclk=1","Sri Dhanalakshmi Pooja Samagri Stores","","","Religious goods store","G24G+C83, Mangamuru Rd","094946 59740"
"https://www.google.com/maps/place/Sri+Venkateswara+pooja+and+general+store/data=!4m7!3m6!1s0x3a35ef7720a80601:0xed00eb9192704f90!8m2!3d16.5180906!4d80.6311983!16s%2Fg%2F11fl767zrm!19sChIJAQaoIHfvNToRkE9wkpHrAO0?authuser=0&hl=en&rclk=1","Sri Venkateswara pooja and general store","5.0","(2)","Grocery store","24-7-3, Jannavittula, Vanapalavari St","098859 02922"
"https://www.google.com/maps/place/MARUTHI+POOJA+STORES+%26+HOME+NEEDS/data=!4m7!3m6!1s0x3bcb98c69b9eb999:0x62c0393492351d48!8m2!3d17.3671318!4d78.5506997!16s%2Fg%2F1ygbbbgqw!19sChIJmbmem8aYyzsRSB01kjQ5wGI?authuser=0&hl=en&rclk=1","MARUTHI POOJA STORES & HOME NEEDS","4.4","(27)","Grocery store","Road No. 5","092474 04546"
"https://www.google.com/maps/place/Bhavani+Crafts/data=!4m7!3m6!1s0x3a35fac3294d1837:0x1bbc2541bb4093c8!8m2!3d16.494128!4d80.665517!16s%2Fg%2F11gfcxht70!19sChIJNxhNKcP6NToRyJNAu0ElvBs?authuser=0&hl=en&rclk=1","Bhavani Crafts","4.1","(42)","Craft store","Dr, 56-4-5/1, High School Rd","092464 77556"
"https://www.google.com/maps/place/Sabaramalaih+Pooja+Stores/data=!4m7!3m6!1s0x3bb14b20b1b9a117:0x95177c0b46692272!8m2!3d14.679849!4d77.608608!16s%2Fg%2F11gy2j3_j7!19sChIJF6G5sSBLsTsRciJpRgt8F5U?authuser=0&hl=en&rclk=1","Sabaramalaih Pooja Stores","","","Herb shop","Dr No.20/25, Opp. S.M Agencies, Besides Sai Mallikarjuna Traders Gandhi Road, Maldar St","098498 59942"
"https://www.google.com/maps/place/Prasad+pooja+store/data=!4m7!3m6!1s0x3a3d13b56d32ae77:0xbcd588432583c83b!8m2!3d18.9801968!4d84.5818512!16s%2Fg%2F11vljmttj2!19sChIJd64ybbUTPToRO8iDJUOI1bw?authuser=0&hl=en&rclk=1","Prasad pooja store","","","Store","Kanchili - Sompeta Rd, near railway station, beside maruti hospital",""
"https://www.google.com/maps/place/SRI+RAMA+POOJA+SAMAGRI+%26+KIRANA+AND+GENERAL+STORE/data=!4m7!3m6!1s0x3bcb918576fc3313:0xf0bf394f6127122c!8m2!3d17.4957387!4d78.4558391!16s%2Fg%2F11n13hhh5b!19sChIJEzP8doWRyzsRLBInYU85v_A?authuser=0&hl=en&rclk=1","SRI RAMA POOJA SAMAGRI & KIRANA AND GENERAL STORE","3.2","(11)","General store","6-279/10, opposite Sri Apnabazar, near vegetable market",""
"https://www.google.com/maps/place/Sri+Sai+Ram+Pooja+Samagri+Stores/data=!4m7!3m6!1s0x3bcb91296826f119:0x3d47a51f430ee131!8m2!3d17.4311563!4d78.4257783!16s%2Fg%2F11bwh5vyc0!19sChIJGfEmaCmRyzsRMeEOQx-lRz0?authuser=0&hl=en&rclk=1","Sri Sai Ram Pooja Samagri Stores","4.1","(63)","Grocery store","·","090304 26427"
"https://www.google.com/maps/place/Naresh+Pooja+Samagri/data=!4m7!3m6!1s0x3bcb92916031111b:0xc6ca68c5ccc33145!8m2!3d17.4941994!4d78.3232135!16s%2Fg%2F1pv0cg_3w!19sChIJGxExYJGSyzsRRTHDzMVoysY?authuser=0&hl=en&rclk=1","Naresh Pooja Samagri","4.3","(27)","Religious goods store","Shop No. 4-123, Manjeera Rd, opp. Vicky Function Hall","095056 20928"
"https://www.google.com/maps/place/Lakshmi+manikanta+Pooja+store/data=!4m7!3m6!1s0x3a4a751172e03fe3:0x6820a2f27c314e09!8m2!3d16.2868156!4d80.4381211!16s%2Fg%2F11v59dd0cl!19sChIJ4z_gchF1SjoRCU4xfPKiIGg?authuser=0&hl=en&rclk=1","Lakshmi manikanta Pooja store","","","Religious goods store","near ayyappa swamy temple arch","098667 70699"
"https://www.google.com/maps/place/poojadhravyam18+POOJA+SAMAGRI+STORE/data=!4m7!3m6!1s0x3bcb9927b519c3a1:0x1c938dd0ccb4e0b!8m2!3d17.4091629!4d78.5440797!16s%2Fg%2F11f3cmxpyh!19sChIJocMZtSeZyzsRC07LDN04yQE?authuser=0&hl=en&rclk=1","poojadhravyam18 POOJA SAMAGRI STORE","4.4","(52)","Gift shop","·","090006 66149"
"https://www.google.com/maps/place/A.+Narsing+Rao+Pooja+Samagri+Stores/data=!4m7!3m6!1s0x3bcb9741333a2079:0x75048092b8ac5397!8m2!3d17.4088728!4d78.4566276!16s%2Fg%2F1ptx0l2y5!19sChIJeSA6M0GXyzsRl1OsuJKABHU?authuser=0&hl=en&rclk=1","A. Narsing Rao Pooja Samagri Stores","4.1","(18)","Religious goods store","10-1, 327, Street Number 7","092475 82076"
"https://www.google.com/maps/place/PUJITA+PUJA+STORES/data=!4m7!3m6!1s0x3a37b5cad5f58e29:0xa1717e06d0b887ea!8m2!3d16.8051598!4d81.5305656!16s%2Fg%2F11rhrhzlh1!19sChIJKY711cq1NzoR6oe40AZ-caE?authuser=0&hl=en&rclk=1","PUJITA PUJA STORES","1.0","(1)","General store","Behind Vijayawada Tea Center, MVR Complex, Road","080191 92133"
"https://www.google.com/maps/place/Om+Gayatri+Sugandhalayam/data=!4m7!3m6!1s0x3a35e55338adbfc3:0x6968de5f77b04d45!8m2!3d16.5153331!4d80.6374906!16s%2Fg%2F11g896xpq2!19sChIJw7-tOFPlNToRRU2wd1_eaGk?authuser=0&hl=en&rclk=1","Om Gayatri Sugandhalayam","4.8","(5)","Religious goods store","29-37-18B, Eluru Rd","0866 243 1290"
"https://www.google.com/maps/place/Hanuman+pooja+store/data=!4m7!3m6!1s0x3bcb9f5a2df93657:0x108df900b9230a58!8m2!3d17.3984141!4d78.6051932!16s%2Fg%2F11ncbnw4mf!19sChIJVzb5LVqfyzsRWAojuQD5jRA?authuser=0&hl=en&rclk=1","Hanuman pooja store","4.9","(37)","Religious goods store","·","098662 77222"
"https://www.google.com/maps/place/Ayyappa+Pooja+Corner/data=!4m7!3m6!1s0x3a37a47300ed9cf1:0x89dc41e7fa9da858!8m2!3d17.0026663!4d81.7706379!16s%2Fg%2F1262fdkqp!19sChIJ8ZztAHOkNzoRWKid-udB3Ik?authuser=0&hl=en&rclk=1","Ayyappa Pooja Corner","3.7","(3)","General store","8-24-103, Main Rd","079939 59500"
"https://www.google.com/maps/place/Krishna+Pooja+Samagri/data=!4m7!3m6!1s0x3bcb8d5634b7cba9:0x88ae71ae74632326!8m2!3d17.5116017!4d78.3017948!16s%2Fg%2F11c702w53j!19sChIJqcu3NFaNyzsRJiNjdK5xrog?authuser=0&hl=en&rclk=1","Krishna Pooja Samagri","4.2","(54)","Craft store","13-63, Main Road","094142 12331"
"https://www.google.com/maps/place/Sri+Padmalaya+Pooja+Stores/data=!4m7!3m6!1s0x3bcb9508e31eddd3:0x467cf58ee68197f8!8m2!3d17.4058733!4d78.3751377!16s%2Fg%2F11qg5r_rpx!19sChIJ090e4wiVyzsR-JeB5o71fEY?authuser=0&hl=en&rclk=1","Sri Padmalaya Pooja Stores","4.4","(25)","Religious goods store","1-93/3/12/1","079951 99984"
"https://www.google.com/maps/place/Sree+Lakshmi+Pooja+Stores/data=!4m7!3m6!1s0x3bcb93cba97b0cad:0x38b67f0c0b56c897!8m2!3d17.4653984!4d78.3648618!16s%2Fg%2F11b67nl_gk!19sChIJrQx7qcuTyzsRl8hWCwx_tjg?authuser=0&hl=en&rclk=1","Sree Lakshmi Pooja Stores","4.1","(27)","Collectibles store","·","085229 61855"
"https://www.google.com/maps/place/Trinetra+Pooja+Samagri/data=!4m7!3m6!1s0x3bcb9c794d9926d5:0x64eef0d07b41ceb0!8m2!3d17.4859721!4d78.556225!16s%2Fg%2F11j154pbs3!19sChIJ1SaZTXmcyzsRsM5Be9Dw7mQ?authuser=0&hl=en&rclk=1","Trinetra Pooja Samagri","3.9","(36)","Religious goods store","·","090002 82325"
"https://www.google.com/maps/place/Shyamala+Pooja+Stores/data=!4m7!3m6!1s0x3bcb9761d6fa9bb7:0x451aaa19ff3ed23f!8m2!3d17.394755!4d78.4515285!16s%2Fg%2F11s0q00k3r!19sChIJt5v61mGXyzsRP9I-_xmqGkU?authuser=0&hl=en&rclk=1","Shyamala Pooja Stores","5.0","(1)","Home goods store","Andhra bank","099517 43353"
"https://www.google.com/maps/place/Sri+Pooja+Electricals+%26+Sanitary/data=!4m7!3m6!1s0x3a4b0106b39f7487:0x8400f8b906747c19!8m2!3d15.5000772!4d80.0470294!16s%2Fg%2F11c0rq3mlt!19sChIJh3SfswYBSzoRGXx0Brn4AIQ?authuser=0&hl=en&rclk=1","Sri Pooja Electricals & Sanitary","5.0","(2)","Electrical supply store","Patti Vari Street, Shop 6, Gandhi Rd","099890 86810"
"https://www.google.com/maps/place/Satish+Stores/data=!4m7!3m6!1s0x3bae1592c0000001:0x4c8fb0c2e6359a39!8m2!3d12.9449572!4d77.5711555!16s%2Fg%2F1tdsh6jv!19sChIJAQAAwJIVrjsROZo15sKwj0w?authuser=0&hl=en&rclk=1","Satish Stores","4.1","(1,193)","Religious goods store","·","093415 55111"
"https://www.google.com/maps/place/Sri+Srinivasa+pooja+Samagri,+Kukatpally/data=!4m7!3m6!1s0x3bcb91d4d0beafed:0x4c4ff35ffbae9dce!8m2!3d17.4892281!4d78.4153019!16s%2Fg%2F11ssxb3d4s!19sChIJ7a--0NSRyzsRzp2u-1_zT0w?authuser=0&hl=en&rclk=1","Sri Srinivasa pooja Samagri, Kukatpally","5.0","(9)","Religious goods store","Plot no 95, House 5, 3-185, opp. chintapatla venkaiah park",""
"","","","","","",""
