"Maps_url","Name","Avg_review","Reviews","Category","Address","Phone"
"https://www.google.com/maps/place/Atrium+Mall/data=!4m7!3m6!1s0x3bcb93c04e0d142b:0xea420c09723664fd!8m2!3d17.4462602!4d78.3638535!16s%2Fg%2F11cj_4r4db!19sChIJKxQNTsCTyzsR_WQ2cgkMQuo?authuser=0&hl=en&rclk=1","Atrium Mall","4.0","(9,295)","Shopping mall","·",""
"https://www.google.com/maps/place/Mantra+Mall/data=!4m7!3m6!1s0x3bcb9637cfe447d7:0xc61fa6b7f47d5e83!8m2!3d17.3538628!4d78.420604!16s%2Fg%2F11fn6w4bbh!19sChIJ10fkzzeWyzsRg1599LemH8Y?authuser=0&hl=en&rclk=1","Mantra Mall","4.1","(7,475)","Outlet mall","·",""
"https://www.google.com/maps/place/CMR+Shopping+Mall/data=!4m7!3m6!1s0x3bcb992894422e83:0x58d5a01e3b2af1e8!8m2!3d17.3682092!4d78.5237314!16s%2Fg%2F11h_4z4qmw!19sChIJgy5ClCiZyzsR6PEqOx6g1Vg?authuser=0&hl=en&rclk=1","CMR Shopping Mall","4.8","(18,618)","Shopping mall","·",""
"https://www.google.com/maps/place/CMR+Family+Mall/data=!4m7!3m6!1s0x3bcb914450373549:0x83351ba27d5a5c64!8m2!3d17.5101765!4d78.3845837!16s%2Fg%2F11np2sh70m!19sChIJSTU3UESRyzsRZFxafaIbNYM?authuser=0&hl=en&rclk=1","CMR Family Mall","4.7","(5,377)","Shopping mall","Rythu Bazar Road, near Bajaj Electronics",""
"https://www.google.com/maps/place/Nexus+Hyderabad+Mall/data=!4m7!3m6!1s0x3bcb919ef6c7c09d:0xe03175b81113bc71!8m2!3d17.4844243!4d78.3893454!16s%2Fg%2F11kqbr0d9l!19sChIJncDH9p6RyzsRcbwTEbh1MeA?authuser=0&hl=en&rclk=1","Nexus Hyderabad Mall","4.4","(131,076)","Shopping mall","·",""
"https://www.google.com/maps/place/CMR+Family+Mall/data=!4m7!3m6!1s0x3bcba3a58330e5e7:0x8072f9c7de442634!8m2!3d17.3196381!4d78.5184119!16s%2Fg%2F11vc1jg5ph!19sChIJ5-Uwg6WjyzsRNCZE3sf5coA?authuser=0&hl=en&rclk=1","CMR Family Mall","4.8","(4,443)","Shopping mall","·",""
"https://www.google.com/maps/place/MCube+Mall/data=!4m7!3m6!1s0x3bcb97acae15175f:0x322f7109c70e4f40!8m2!3d17.3717233!4d78.4297149!16s%2Fg%2F11b6b6l9bn!19sChIJXxcVrqyXyzsRQE8OxwlxLzI?authuser=0&hl=en&rclk=1","MCube Mall","4.0","(13,182)","Shopping mall","·","1800 4254 6464"
"https://www.google.com/maps/place/Podium+Mall/data=!4m7!3m6!1s0x3bcb97d14fce80d9:0x11d50f6166807da7!8m2!3d17.4000614!4d78.414796!16s%2Fg%2F11gj0_4f_h!19sChIJ2YDOT9GXyzsRp32AZmEP1RE?authuser=0&hl=en&rclk=1","Podium Mall","3.9","(5,082)","Shopping mall","·",""
"https://www.google.com/maps/place/Ashoka+One+Mall/data=!4m7!3m6!1s0x3bcb9303958c78eb:0xd2cf30ed4584ca40!8m2!3d17.4793849!4d78.417738!16s%2Fg%2F11v5d2c0v5!19sChIJ63iMlQOTyzsRQMqERe0wz9I?authuser=0&hl=en&rclk=1","Ashoka One Mall","4.3","(1,270)","Shopping mall","·","040 2360 7272"
"https://www.google.com/maps/place/NSL+Centrum+Mall/data=!4m7!3m6!1s0x3bcb918fb1a65227:0x4d24558468707f06!8m2!3d17.4831749!4d78.3932324!16s%2Fg%2F1hdz394h4!19sChIJJ1KmsY-RyzsRBn9waIRVJE0?authuser=0&hl=en&rclk=1","NSL Centrum Mall","4.0","(13,084)","Shopping mall","·","095814 12782"
"https://www.google.com/maps/place/CMR+Family+Mall/data=!4m7!3m6!1s0x3bcb9a17bd0752e9:0x668b71a8e78a2669!8m2!3d17.4418938!4d78.4957451!16s%2Fg%2F1tdmnj27!19sChIJ6VIHvReayzsRaSaK56hxi2Y?authuser=0&hl=en&rclk=1","CMR Family Mall","4.5","(11,190)","Shopping mall","·","088818 81194"
"https://www.google.com/maps/place/CMR+Shopping+Mall+Uppal/data=!4m7!3m6!1s0x3bcb9fbe02432b65:0xa73283d0aab036ee!8m2!3d17.4012835!4d78.5675773!16s%2Fg%2F11l1wfx_ss!19sChIJZStDAr6fyzsR7jawqtCDMqc?authuser=0&hl=en&rclk=1","CMR Shopping Mall Uppal","4.8","(6,982)","Shopping mall","·","076600 02086"
"https://www.google.com/maps/place/DSL+Virtue+Mall/data=!4m7!3m6!1s0x3bcb992aea591f67:0x7e28566ff2b33d80!8m2!3d17.4002699!4d78.5548155!16s%2Fg%2F11cmzlbkhb!19sChIJZx9Z6iqZyzsRgD2z8m9WKH4?authuser=0&hl=en&rclk=1","DSL Virtue Mall","4.4","(18,362)","Shopping mall","·","040 4567 8060"
"https://www.google.com/maps/place/LuLu+Mall+Hyderabad/data=!4m7!3m6!1s0x3bcb9156f7afb389:0xdf398d9fcd887e85!8m2!3d17.4899474!4d78.3929884!16s%2Fg%2F11vdmtxkj_!19sChIJibOv91aRyzsRhX6IzZ-NOd8?authuser=0&hl=en&rclk=1","LuLu Mall Hyderabad","4.0","(14,154)","Shopping mall","·","040 6911 1011"
"https://www.google.com/maps/place/E+Galleria/data=!4m7!3m6!1s0x3bcb91602b8d2091:0x918f1f744a9c9984!8m2!3d17.4479751!4d78.3842389!16s%2Fg%2F11gfxnbsrv!19sChIJkSCNK2CRyzsRhJmcSnQfj5E?authuser=0&hl=en&rclk=1","E Galleria","4.1","(9,467)","Shopping mall","·","040 4546 5437"
"https://www.google.com/maps/place/Next+Galleria+Mall/data=!4m7!3m6!1s0x3bcb9975e646d511:0xae6dc93ccfa5254f!8m2!3d17.3716094!4d78.5097998!16s%2Fg%2F11h0_l_jgn!19sChIJEdVG5nWZyzsRTyWlzzzJba4?authuser=0&hl=en&rclk=1","Next Galleria Mall","4.3","(6,667)","Shopping mall","·","040 4546 5333"
"https://www.google.com/maps/place/Lumbini+Jewel+Mall/data=!4m7!3m6!1s0x3bcb90d4aa064911:0x36f706ecb07ae2b6!8m2!3d17.4258199!4d78.435405!16s%2Fg%2F11c2lsk279!19sChIJEUkGqtSQyzsRtuJ6sOwG9zY?authuser=0&hl=en&rclk=1","Lumbini Jewel Mall","4.0","(1,430)","Shopping mall","·","099667 75357"
"https://www.google.com/maps/place/KISAN+FASHION+MALL/data=!4m7!3m6!1s0x3bcb9b76993784fd:0x47617c88119e4439!8m2!3d17.5038137!4d78.4778948!16s%2Fg%2F11n18_437k!19sChIJ_YQ3mXabyzsROUSeEYh8YUc?authuser=0&hl=en&rclk=1","KISAN FASHION MALL","4.0","(1,051)","Shopping mall","·","095229 52293"
"https://www.google.com/maps/place/The+Chennai+Shopping+Mall+-+Kukatpally/data=!4m7!3m6!1s0x3bcb9153070581a9:0x9d7ca00a7f72c2e7!8m2!3d17.4927291!4d78.4048375!16s%2Fg%2F11rfp8vvgf!19sChIJqYEFB1ORyzsR58JyfwqgfJ0?authuser=0&hl=en&rclk=1","The Chennai Shopping Mall - Kukatpally","4.2","(2,950)","Shopping mall","·","090007 77444"
"https://www.google.com/maps/place/Sattva+Necklace+Mall/data=!4m7!3m6!1s0x3bcb9983b7ed6c39:0xf10b891dae6ca32e!8m2!3d17.4234384!4d78.4948532!16s%2Fg%2F11j4dhtvzz!19sChIJOWztt4OZyzsRLqNsrh2JC_E?authuser=0&hl=en&rclk=1","Sattva Necklace Mall","4.4","(6,232)","Shopping mall","","040 2937 4444"
"https://www.google.com/maps/place/Mjr+Square+Mall/data=!4m7!3m6!1s0x3bcb9f49e9a0d8ed:0xe02c4f773680a6f2!8m2!3d17.420419!4d78.6369044!16s%2Fg%2F11fnvck6hp!19sChIJ7dig6UmfyzsR8qaANndPLOA?authuser=0&hl=en&rclk=1","Mjr Square Mall","4.3","(4,392)","Shopping mall","·",""
"https://www.google.com/maps/place/PVR+Mall/data=!4m7!3m6!1s0x3bcb9168f1ac24a7:0x522123d599821d40!8m2!3d17.4290374!4d78.4502132!16s%2Fg%2F11h38dvk27!19sChIJpySs8WiRyzsRQB2CmdUjIVI?authuser=0&hl=en&rclk=1","PVR Mall","4.4","(3,754)","Shopping mall","·","088009 00009"
"https://www.google.com/maps/place/Lifestyle+Stores/data=!4m7!3m6!1s0x3bcb90b108d4788f:0x8bdfd1f27bb8407a!8m2!3d17.4361896!4d78.4570923!16s%2Fg%2F1ts_5161!19sChIJj3jUCLGQyzsRekC4e_LR34s?authuser=0&hl=en&rclk=1","Lifestyle Stores","4.2","(21,009)","Shopping mall","·","1800 123 1555"
"https://www.google.com/maps/place/Alcazar+Mall/data=!4m7!3m6!1s0x3bcb9137d8783dcf:0xbba6c8bf7a8ff153!8m2!3d17.4329787!4d78.4069793!16s%2Fg%2F11dxdhc6vc!19sChIJzz142DeRyzsRU_GPer_Iprs?authuser=0&hl=en&rclk=1","Alcazar Mall","4.0","(2,354)","Shopping mall","·","090302 45259"
"https://www.google.com/maps/place/The+Chennai+Shopping+Mall+-+Suchitra/data=!4m7!3m6!1s0x3bcb9aa6e05a6b05:0x94260f45927a2b22!8m2!3d17.5049224!4d78.4782673!16s%2Fg%2F11fy5701wb!19sChIJBWta4KaayzsRIit6kkUPJpQ?authuser=0&hl=en&rclk=1","The Chennai Shopping Mall - Suchitra","4.0","(3,564)","Shopping mall","·","040 2723 3333"
"https://www.google.com/maps/place/SLN+terminus,+Gachibowli/data=!4m7!3m6!1s0x3bcb93500f523599:0x1c7495dd5c833e48!8m2!3d17.4525755!4d78.363253!16s%2Fg%2F11gj0xb9kr!19sChIJmTVSD1CTyzsRSD6DXN2VdBw?authuser=0&hl=en&rclk=1","SLN terminus, Gachibowli","4.2","(8,685)","Shopping mall","·",""
"https://www.google.com/maps/place/The+Chennai+Shopping+Mall+-+Patny+Center/data=!4m7!3m6!1s0x3bcb9a177d28576f:0x9aca76a39cc7a76d!8m2!3d17.440306!4d78.4946757!16s%2Fm%2F0412wcr!19sChIJb1cofReayzsRbafHnKN2ypo?authuser=0&hl=en&rclk=1","The Chennai Shopping Mall - Patny Center","4.1","(6,474)","Shopping mall","·","090007 77444"
"https://www.google.com/maps/place/Aparna+Neo+Mall/data=!4m7!3m6!1s0x3bcb938f5e921e83:0xd4832328eeda16be!8m2!3d17.4670422!4d78.3100016!16s%2Fg%2F11kk13v76x!19sChIJgx6SXo-TyzsRvhba7igjg9Q?authuser=0&hl=en&rclk=1","Aparna Neo Mall","4.3","(1,327)","Shopping mall","·",""
"https://www.google.com/maps/place/Six+Shopping+Mall/data=!4m7!3m6!1s0x3bcb99f61b8eb3b3:0xd03da399bbb44378!8m2!3d17.3678857!4d78.5370469!16s%2Fg%2F11fsw669yy!19sChIJs7OOG_aZyzsReEO0u5mjPdA?authuser=0&hl=en&rclk=1","Six Shopping Mall","4.1","(1,503)","Shopping mall","·",""
"https://www.google.com/maps/place/SGM+Mall/data=!4m7!3m6!1s0x3bcb971a427b2649:0xfa7a83d7f3212979!8m2!3d17.3943422!4d78.4397794!16s%2Fg%2F11r9fgv59!19sChIJSSZ7QhqXyzsReSkh89eDevo?authuser=0&hl=en&rclk=1","SGM Mall","3.5","(1,724)","Shopping mall","9CVQ+PWJ, Asif Nagar Rd",""
"https://www.google.com/maps/place/Tapadia+MARUTI%27S+Infinity+Mall/data=!4m7!3m6!1s0x3bcb92895e50c9fd:0xdb2bbc55c8022ed4!8m2!3d17.4951642!4d78.334343!16s%2Fg%2F11hchyqrv2!19sChIJ_clQXomSyzsR1C4CyFW8K9s?authuser=0&hl=en&rclk=1","Tapadia MARUTI'S Infinity Mall","4.0","(957)","Shopping mall","·",""
"https://www.google.com/maps/place/L+%26+T+Mall/data=!4m7!3m6!1s0x3bcb90ca50dc38e9:0xb737182dc54edb1e!8m2!3d17.4291596!4d78.4501374!16s%2Fg%2F11g8p15xyt!19sChIJ6TjcUMqQyzsRHttOxS0YN7c?authuser=0&hl=en&rclk=1","L & T Mall","4.4","(5,068)","Shopping mall","·",""
"https://www.google.com/maps/place/Babukhan+Mall/data=!4m7!3m6!1s0x3bcb90b459ce07ad:0xd044568ced50074d!8m2!3d17.429359!4d78.4561543!16s%2Fm%2F02qn9lx!19sChIJrQfOWbSQyzsRTQdQ7YxWRNA?authuser=0&hl=en&rclk=1","Babukhan Mall","3.8","(822)","Shopping mall","Shop-2, Begumpet Rd",""
"https://www.google.com/maps/place/Prasad+mall+Imax/data=!4m7!3m6!1s0x3bcb9797d436007b:0x8eae890322e3b308!8m2!3d17.4129115!4d78.4658418!16s%2Fg%2F11q4gv84g0!19sChIJewA21JeXyzsRCLPjIgOJro4?authuser=0&hl=en&rclk=1","Prasad mall Imax","4.4","(1,231)","Shopping mall","·",""
"https://www.google.com/maps/place/KLM+Fashion+Mall/data=!4m7!3m6!1s0x3bcb90c95beb628d:0xd60bfb05a1b5e849!8m2!3d17.4319984!4d78.4478577!16s%2Fg%2F11f37f42y3!19sChIJjWLrW8mQyzsRSei1oQX7C9Y?authuser=0&hl=en&rclk=1","KLM Fashion Mall","3.9","(11,384)","Shopping mall","·",""
"https://www.google.com/maps/place/Anutex+Shopping+Mall+-+Kothapet/data=!4m7!3m6!1s0x3bcb919407ab2c5b:0x5aa19ccada9edacf!8m2!3d17.3637655!4d78.5429774!16s%2Fg%2F11rcsscxyb!19sChIJWyyrB5SRyzsRz9qe2sqcoVo?authuser=0&hl=en&rclk=1","Anutex Shopping Mall - Kothapet","4.4","(670)","Shopping mall","·","070329 22916"
"https://www.google.com/maps/place/Miyapur+Central/data=!4m7!3m6!1s0x3bcb93d67c3cbb93:0xeed6659efe133976!8m2!3d17.4961046!4d78.3358297!16s%2Fg%2F11h1lvmgd8!19sChIJk7s8fNaTyzsRdjkT_p5l1u4?authuser=0&hl=en&rclk=1","Miyapur Central","4.2","(2,368)","Shopping mall","·",""
"https://www.google.com/maps/place/Aziz+Plaza/data=!4m7!3m6!1s0x3bcb9780c54cb831:0x7521ee4348615779!8m2!3d17.3756513!4d78.4735364!16s%2Fg%2F1ptvzgh7v!19sChIJMbhMxYCXyzsReVdhSEPuIXU?authuser=0&hl=en&rclk=1","Aziz Plaza","4.1","(21,733)","Shopping mall","·",""
"https://www.google.com/maps/place/Raichandani+Mall+-+Kompally/data=!4m7!3m6!1s0x3bcb85658e7e5a19:0x2bc532cdc6fbb2b5!8m2!3d17.5311008!4d78.4884262!16s%2Fg%2F11khrm7bnp!19sChIJGVp-jmWFyzsRtbL7xs0yxSs?authuser=0&hl=en&rclk=1","Raichandani Mall - Kompally","4.2","(947)","Shopping mall","","077999 37314"
"https://www.google.com/maps/place/Smart+Zone+Shopping+Centre/data=!4m7!3m6!1s0x3bcbbd58f5ca9df1:0x92142ff71aa746fd!8m2!3d17.3307174!4d78.4604591!16s%2Fg%2F11b6j0h0c6!19sChIJ8Z3K9Vi9yzsR_UanGvcvFJI?authuser=0&hl=en&rclk=1","Smart Zone Shopping Centre","3.9","(261)","Shopping mall","Smart Zone, 19-3-300/3, Vattepally Rd","086869 70101"
"https://www.google.com/maps/place/L%26T+METRO+MALL,+MALAKPET/data=!4m7!3m6!1s0x3bcb99148da7e203:0xfe710660b6694aa1!8m2!3d17.3715248!4d78.5100021!16s%2Fg%2F11fd6m00bp!19sChIJA-KnjRSZyzsRoUpptmAGcf4?authuser=0&hl=en&rclk=1","L&T METRO MALL, MALAKPET","4.3","(1,456)","Shopping mall","·",""
"https://www.google.com/maps/place/South+India+Shopping+Mall+Textile+%26+Jewellery+-+Ameerpet/data=!4m7!3m6!1s0x3bcb90cf16f29389:0xbcdf886de70e94fb!8m2!3d17.435323!4d78.4453607!16s%2Fg%2F11bccm2hkm!19sChIJiZPyFs-QyzsR-5QO522I37w?authuser=0&hl=en&rclk=1","South India Shopping Mall Textile & Jewellery - Ameerpet","4.0","(12,005)","Shopping mall","·","077999 65656"
"https://www.google.com/maps/place/South+India+Shopping+mall+Textile+%26+Jewellery+-Suchitra/data=!4m7!3m6!1s0x3bcb9b01209cfc15:0x6699701f5b7a2ba!8m2!3d17.5055029!4d78.4784923!16s%2Fg%2F11pphffp3q!19sChIJFfycIAGbyzsRuqK39QGXaQY?authuser=0&hl=en&rclk=1","South India Shopping mall Textile & Jewellery -Suchitra","4.1","(1,312)","Shopping mall","","063097 77923"
"https://www.google.com/maps/place/TNR+Northcity+Mall+%26+Multiplex/data=!4m7!3m6!1s0x3bcb851670b467c7:0xd51be6b207e8056a!8m2!3d17.502942!4d78.4777601!16s%2Fg%2F11sy3g4z73!19sChIJx2e0cBaFyzsRagXoB7LmG9U?authuser=0&hl=en&rclk=1","TNR Northcity Mall & Multiplex","4.2","(248)","Shopping mall","·",""
"https://www.google.com/maps/place/GS+Mall/data=!4m7!3m6!1s0x3bcb90b4f174c1e1:0x25f071c87f45d93f!8m2!3d17.428565!4d78.45629!16s%2Fg%2F11bzy9sgn7!19sChIJ4cF08bSQyzsRP9lFf8hx8CU?authuser=0&hl=en&rclk=1","GS Mall","3.8","(550)","Shopping mall","5th Floor, Raj Bhavan Rd",""
"https://www.google.com/maps/place/The+Chennai+Shopping+Mall/data=!4m7!3m6!1s0x3bcb90ceccfc57f9:0xec193e9c0174e221!8m2!3d17.433359!4d78.4465218!16s%2Fg%2F1ptwqgm42!19sChIJ-Vf8zM6QyzsRIeJ0AZw-Gew?authuser=0&hl=en&rclk=1","The Chennai Shopping Mall","4.0","(5,383)","Shopping mall","·","040 2340 3377"
"https://www.google.com/maps/place/A2A+Central/data=!4m7!3m6!1s0x3bcb91287a795141:0x61605805c7e64464!8m2!3d17.4823782!4d78.4486906!16s%2Fg%2F11j4n3c5pp!19sChIJQVF5eiiRyzsRZETmxwVYYGE?authuser=0&hl=en&rclk=1","A2A Central","4.3","(664)","Shopping mall","·",""
"https://www.google.com/maps/place/INOX+GVK+One/data=!4m7!3m6!1s0x3bcb97369b757995:0xe35bc483f2c1ec60!8m2!3d17.4195273!4d78.4485986!16s%2Fg%2F1q5glqxzl!19sChIJlXl1mzaXyzsRYOzB8oPEW-M?authuser=0&hl=en&rclk=1","INOX GVK One","4.3","(27,609)","Shopping mall","·","040 2475 9997"
"https://www.google.com/maps/place/Maangalya+shopping+mall/data=!4m7!3m6!1s0x3bcb9fb63b3a93ef:0xbafa7bd673804c97!8m2!3d17.4068071!4d78.5943336!16s%2Fg%2F11h6sb419n!19sChIJ75M6O7afyzsRl0yAc9Z7-ro?authuser=0&hl=en&rclk=1","Maangalya shopping mall","4.0","(2,585)","Shopping mall","B, Ghatkesar Rd, Beside Bata",""
"https://www.google.com/maps/place/Sree+Hemadurga+Mall/data=!4m7!3m6!1s0x3bcb9ece9ebdee6d:0x5a63245413da899a!8m2!3d17.4021304!4d78.5718939!16s%2Fg%2F11b7xjg7ll!19sChIJbe69ns6eyzsRmonaE1QkY1o?authuser=0&hl=en&rclk=1","Sree Hemadurga Mall","4.1","(452)","Shopping mall","·",""
"https://www.google.com/maps/place/Lifestyle+Stores/data=!4m7!3m6!1s0x3bcb915828a88fd7:0x4cab786f0c0ed325!8m2!3d17.4337714!4d78.3862876!16s%2Fg%2F1tcwdfgr!19sChIJ14-oKFiRyzsRJdMODG94q0w?authuser=0&hl=en&rclk=1","Lifestyle Stores","4.2","(3,815)","Shopping mall","·","1800 123 1555"
"https://www.google.com/maps/place/Mega+Shopping+Mall/data=!4m7!3m6!1s0x3bcb98f1327a151f:0xad4c5583cfa7eeae!8m2!3d17.3672166!4d78.5242466!16s%2Fg%2F1tdrcv1x!19sChIJHxV6MvGYyzsRru6nz4NVTK0?authuser=0&hl=en&rclk=1","Mega Shopping Mall","3.7","(180)","Shopping mall","H No 16-11-739/A/7, Gaddi Annaram, Dilsukh Nagar",""
"https://www.google.com/maps/place/Anutex+Shopping+Mall+LLP/data=!4m7!3m6!1s0x3bcb9b78326353fd:0x8fa2a6f9663f7e35!8m2!3d17.4813568!4d78.5554904!16s%2Fg%2F12hkkm1d_!19sChIJ_VNjMnibyzsRNX4_Zvmmoo8?authuser=0&hl=en&rclk=1","Anutex Shopping Mall LLP","4.1","(3,656)","Shopping mall","Anutex Shopping Mall, Dr. AS Rao Nagar Rd","070329 22916"
"https://www.google.com/maps/place/Anand+Shopping+Mall/data=!4m7!3m6!1s0x3bcba264563349db:0x205b45fa235b9d15!8m2!3d17.3227004!4d78.5282578!16s%2Fg%2F1hm1_nhlt!19sChIJ20kzVmSiyzsRFZ1bI_pFWyA?authuser=0&hl=en&rclk=1","Anand Shopping Mall","3.9","(221)","Shopping mall","Meerpet, X' Road","094410 84772"
"https://www.google.com/maps/place/Amrutha+Mall/data=!4m7!3m6!1s0x3bcb90b4f9cfffff:0xbb211ca0ccc8e5f3!8m2!3d17.4289252!4d78.4559674!16s%2Fg%2F11f1msqf_f!19sChIJ___P-bSQyzsR8-XIzKAcIbs?authuser=0&hl=en&rclk=1","Amrutha Mall","4.1","(213)","Shopping mall","Amrutha Mall, Raj Bhavan Rd",""
"https://www.google.com/maps/place/Anutex+Shopping+Mall/data=!4m7!3m6!1s0x3bcb9ebb0f16e529:0xc5e49d1fd14ae5a9!8m2!3d17.406499!4d78.5934518!16s%2Fg%2F124ydtgmf!19sChIJKeUWD7ueyzsRqeVK0R-d5MU?authuser=0&hl=en&rclk=1","Anutex Shopping Mall","4.0","(2,302)","Shopping mall","99, CMR Complex, 8 Anutex Shopping Mall, 7 & 8, Hyderabad - Warangal Hwy, beside SBI Bank","092480 51444"
"https://www.google.com/maps/place/The+Chennai+Shopping+Mall+-+Mehdipatnam/data=!4m7!3m6!1s0x3bcb971bf2037011:0xdd6ed627cd6ec76b!8m2!3d17.3948297!4d78.4360125!16s%2Fg%2F1hc1r8__z!19sChIJEXAD8huXyzsRa8duzSfWbt0?authuser=0&hl=en&rclk=1","The Chennai Shopping Mall - Mehdipatnam","4.0","(2,538)","Shopping mall","·","040 2351 3399"
"https://www.google.com/maps/place/JSR+Mall/data=!4m7!3m6!1s0x3bcb926673f7f067:0xc531449b3247b33!8m2!3d17.4947957!4d78.3482495!16s%2Fg%2F11d_8h6qx9!19sChIJZ_D3c2aSyzsRM3sks0kUUww?authuser=0&hl=en&rclk=1","JSR Mall","4.1","(419)","Shopping mall","·",""
"https://www.google.com/maps/place/South+India+Shopping+Mall+%7C+Attapur/data=!4m7!3m6!1s0x3bcb964c8fcf5923:0x41080b1c67723170!8m2!3d17.3614483!4d78.4273225!16s%2Fg%2F11c3wvbhd9!19sChIJI1nPj0yWyzsRcDFyZxwLCEE?authuser=0&hl=en&rclk=1","South India Shopping Mall | Attapur","4.0","(5,349)","Shopping mall","·","077999 65656"
"https://www.google.com/maps/place/Chandana+Brothers+Shopping+Mall+Ameerpet/data=!4m7!3m6!1s0x3bcb90cbe3e97c73:0x8b1d953d7f49433a!8m2!3d17.4314121!4d78.4478311!16s%2Fg%2F1tg33ny3!19sChIJc3zp48uQyzsROkNJfz2VHYs?authuser=0&hl=en&rclk=1","Chandana Brothers Shopping Mall Ameerpet","4.0","(2,541)","Shopping mall","·","088855 68632"
"https://www.google.com/maps/place/Kanjarla+Mall/data=!4m7!3m6!1s0x3bcb9542dd81dcf3:0x7545be52a8a9b08f!8m2!3d17.3379473!4d78.3139205!16s%2Fg%2F11f32ds4k_!19sChIJ89yB3UKVyzsRj7CpqFK-RXU?authuser=0&hl=en&rclk=1","Kanjarla Mall","4.5","(97)","Business center","·","077998 45544"
"https://www.google.com/maps/place/Hyderabad+Shopping+Mall+Adilabad/data=!4m7!3m6!1s0x3bd25c6ff805ffdd:0x5f18f6cca308ba72!8m2!3d19.6737304!4d78.5334678!16s%2Fg%2F11gb402ym5!19sChIJ3f8F-G9c0jsRcroIo8z2GF8?authuser=0&hl=en&rclk=1","Hyderabad Shopping Mall Adilabad","4.5","(19)","Shopping mall","Cinema Rd","090148 02143"
"https://www.google.com/maps/place/Amr+Planet+Mall+Moula+Ali+Ecil+Secunderabad/data=!4m7!3m6!1s0x3bcb9b3979001fdf:0xa6b9969a9ac6a8db!8m2!3d17.4634306!4d78.5602294!16s%2Fg%2F11tx1xzwbt!19sChIJ3x8AeTmbyzsR26jGmpqWuaY?authuser=0&hl=en&rclk=1","Amr Planet Mall Moula Ali Ecil Secunderabad","4.4","(660)","Shopping mall","·","073370 65170"
