"ID",Name,Address,Featured image,Bing Maps URL,Latitude,Longitude,Rating,Rating Info,Category,Open Hours,Website,Phone,Emails,Social Medias,Facebook,Instagram,Twitter
ypid:YN4070x16463258124124307227,OYO Flagship 80484G Hotel Srinivasa Grand,"5-4-708, Nampally Station Road, Old Kattal Mandi, Abids, Hyderabad",,https://www.bing.com/maps?cp=17.3878173828125%7E78.47542572021484&lvl=16.0&q=OYO%20Flagship%2080484G%20Hotel%20Srinivasa%20Grand%20%2C%205-4-708%2C%20Nampally%20Station%20Road%2C%20Old%20Kattal%20Mandi%2C%20Abids%2C%20Hyderabad,17.38781738,78.47542572,3.5,Tripadvisor (77),,,,,,,,,
ypid:YN4070x10849146029560078272,Sowbhagya Resorts,"Keesara - Yadagirigutta Rd, Mallapur, Telangana 508115, India, Mallapur",,https://www.bing.com/maps?cp=17.597997665405273%7E78.93001556396484&lvl=16.0&q=Sowbhagya%20Resorts%20%2C%20Keesara%20-%20Yadagirigutta%20Rd%2C%20Mallapur%2C%20Telangana%20508115%2C%20India%2C%20Mallapur,17.59799767,78.93001556,2.5,Tripadvisor (6),,,,,,"https://www.instagram.com/sowbhagyaresort/,https://www.youtube.com/channel/ucde6ej4412_8ezwbnmveocg",,https://www.instagram.com/sowbhagyaresort/,
ypid:YN4070x1135602051463860954,Shiva Sai Lodge,"9 - 4 - 205 Station Road St Marys Road Railway Officer Colony, Secunderabad",,https://www.bing.com/maps?cp=17.438140869140625%7E78.49937438964844&lvl=16.0&q=Shiva%20Sai%20Lodge%20%2C%209%20-%204%20-%20205%20Station%20Road%20St%20Marys%20Road%20Railway%20Officer%20Colony%2C%20Secunderabad,17.43814087,78.49937439,,,,,,,,,,,
ypid:YN4070x252022923,Sree Eashwar Lodge,"Regimental Bazaar H. No 9-4-187 Opposite Secunderabad Railway Station, Hyderabad",,https://www.bing.com/maps?cp=17.435266494750977%7E78.50214385986328&lvl=16.0&q=Sree%20Eashwar%20Lodge%20%2C%20Regimental%20Bazaar%20H.%20No%209-4-187%20Opposite%20Secunderabad%20Railway%20Station%2C%20Hyderabad,17.43526649,78.50214386,3,Yatra (0),,,,,,,,,
ypid:YN4070x4216420513052584884,Hotel Swagath Grand A.S. Rao Nagar,"Plot No. 1-7-43/220, 221, 236, 237, Near Radhika Theatre, Ecil 'X' Roads, A. S. Rao Nagar, Hyderabad",,https://www.bing.com/maps?cp=17.473913192749023%7E78.56282806396484&lvl=16.0&q=Hotel%20Swagath%20Grand%20A.S.%20Rao%20Nagar%20%2C%20Plot%20No.%201-7-43%2F220%2C%20221%2C%20236%2C%20237%2C%20Near%20Radhika%20Theatre%2C%20Ecil%20'X'%20Roads%2C%20A.%20S.%20Rao%20Nagar%2C%20Hyderabad,17.47391319,78.56282806,3,Booking.com (10),,,,,,"https://www.facebook.com/oyorooms,https://twitter.com/oyorooms",https://www.facebook.com/oyorooms,,https://twitter.com/oyorooms
ypid:YN4070x10313988019811679254,Palette - Hotel Trishul Grand,"162/16, Sy No. 6, Hotel Trishul Grand, Aji to Metro Pillar No. 35 Main Road, Madhapur, Hyderabad",,https://www.bing.com/maps?cp=17.44078254699707%7E78.3921127319336&lvl=16.0&q=Palette%20-%20Hotel%20Trishul%20Grand%20%2C%20162%2F16%2C%20Sy%20No.%206%2C%20Hotel%20Trishul%20Grand%2C%20Aji%20to%20Metro%20Pillar%20No.%2035%20Main%20Road%2C%20Madhapur%2C%20Hyderabad,17.44078255,78.39211273,,,,,,,,,,,
ypid:YN4070x6591708428100168601,OYO Hotel Saba Service Apartments Near Birla Mandir,"516, Yousuf Baba Dargah Rd, Aghapura, Ward 77 Jambagh, Greater Hyderabad Municipal Corporation Central, Zone, Hyderabad",,https://www.bing.com/maps?cp=17.39040756225586%7E78.46454620361328&lvl=16.0&q=OYO%20Hotel%20Saba%20Service%20Apartments%20Near%20Birla%20Mandir%20%2C%20516%2C%20Yousuf%20Baba%20Dargah%20Rd%2C%20Aghapura%2C%20Ward%2077%20Jambagh%2C%20Greater%20Hyderabad%20Municipal%20Corporation%20Central%2C%20Zone%2C%20Hyderabad,17.39040756,78.4645462,3,Booking.com (37),,,,,,,,,
ypid:YN4070x8807738464646465040,Lagoon Bay at Leonia,"Bommarasipet Village, Leonia Holistic Destination, Shamirpet, Secunderabad",,https://www.bing.com/maps?cp=17.583139419555664%7E78.59992980957031&lvl=16.0&q=Lagoon%20Bay%20at%20Leonia%20%2C%20Bommarasipet%20Village%2C%20Leonia%20Holistic%20Destination%2C%20Shamirpet%2C%20Secunderabad,17.58313942,78.59992981,4,Agoda (0),,,,,,"https://www.facebook.com/leoniahyderabad/videos/lagoon-bay-at-leonia/1420682004657038/,https://www.youtube.com/watch?v=t6bulo_jz04",https://www.facebook.com/leoniahyderabad/videos/lagoon-bay-at-leonia/1420682004657038/,,
ypid:YN4070x521229104,Divya Lodge & Hotel Rooms,"Shop No. 11-7-269/5 Above Andhra Bank Omni Hospital, Hyderabad",,https://www.bing.com/maps?cp=17.367713928222656%7E78.53824615478516&lvl=16.0&q=Divya%20Lodge%20%26%20Hotel%20Rooms%20%2C%20Shop%20No.%2011-7-269%2F5%20Above%20Andhra%20Bank%20Omni%20Hospital%2C%20Hyderabad,17.36771393,78.53824615,,,,,,,,https://www.facebook.com/divyalodgehotelroom/,https://www.facebook.com/divyalodgehotelroom/,,
ypid:YN4070x5340264676099926082,OYO Flagship 813360 Hotel Ragas,"1-4-241/1, Vimal Complex, Hanamkonda",,https://www.bing.com/maps?cp=18.004789352416992%7E79.54444122314453&lvl=16.0&q=OYO%20Flagship%20813360%20Hotel%20Ragas%20%2C%201-4-241%2F1%2C%20Vimal%20Complex%2C%20Hanamkonda,18.00478935,79.54444122,2.5,Booking.com (20),,,,,,,,,
ypid:YN4070x11015195933266548829,OYO Hotel Eashan Inn,"HNO: 23-6-148/3 Hunter Road, Beside Kadai Drive Inn, Gayatri Nagar, Warangal",,https://www.bing.com/maps?cp=17.99980354309082%7E79.5816421508789&lvl=16.0&q=OYO%20Hotel%20Eashan%20Inn%20%2C%20HNO%3A%2023-6-148%2F3%20Hunter%20Road%2C%20Beside%20Kadai%20Drive%20Inn%2C%20Gayatri%20Nagar%2C%20Warangal,17.99980354,79.58164215,,,,,,,,,,,
ypid:YN4070x2753892266028957464,Hotel O Lakshmi Royal Inn,"16-3-874/A, Hanumakonda, Warangal Urban Warangal - Fort Road, Warangal, Telangana 506002",https://www.bing.com/th?id=OLC.VLYszpZNMuQ7AA480x360&pid=Local,https://www.bing.com/maps?cp=17.96437644958496%7E79.59969329833984&lvl=16.0&q=Hotel%20O%20Lakshmi%20Royal%20Inn%20%2C%2016-3-874%2FA%2C%20Hanumakonda%2C%20Warangal%20Urban%20Warangal%20-%20Fort%20Road%2C%20Warangal%2C%20Telangana%20506002,17.96437645,79.5996933,4,Booking.com (51),Hotel,,https://www.oyorooms.com/201035/,0124 620 1464,"guestsupport.na@oyorooms.com,vcdesk@oyorooms.com,bookings@oyorooms.com,press@oyorooms.com","https://www.linkedin.com/company/oyo-rooms/jobs/,https://www.facebook.com/oyoinusa/,https://www.instagram.com/oyo.usa/,https://twitter.com/oyoamerica,https://www.youtube.com/channel/uc3x8hra3zryxa9azilpx7aq/featured?view_as=subscriber/,https://www.pinterest.com/oyorooms/",https://www.facebook.com/oyoinusa/,https://www.instagram.com/oyo.usa/,https://twitter.com/oyoamerica
ypid:YN4070x352466524888410076,Venkateshwara Mitra Residency,"2-5-83&84, Second, Third and Fourth Floor National Highway 163 Nakkala Gutta, Warangal, Telangana 506001",https://www.bing.com/th?id=OLC.BeiBnRCp0S8EGA480x360&pid=Local,https://www.bing.com/maps?cp=18.000839233398438%7E79.55538940429688&lvl=16.0&q=Venkateshwara%20Mitra%20Residency%20%2C%202-5-83%2684%2C%20Second%2C%20Third%20and%20Fourth%20Floor%20National%20Highway%20163%20Nakkala%20Gutta%2C%20Warangal%2C%20Telangana%20506001,18.00083923,79.5553894,3.5,Tripadvisor (5),Hotel,,,081869 97799,,,,,
ypid:YN4070x4609708600649076355,OYO Flagship BSS INNS HOTELS,"Hanamkonda Mandal Urban, Warangal, Hanamkonda, Telangana 506002",https://www.bing.com/th?id=OLC.FANzF0YuNGGyqw480x360&pid=Local,https://www.bing.com/maps?cp=17.992721557617188%7E79.5566635131836&lvl=16.0&q=OYO%20Flagship%20BSS%20INNS%20HOTELS%20%2C%20Hanamkonda%20Mandal%20Urban%2C%20Warangal%2C%20Hanamkonda%2C%20Telangana%20506002,17.99272156,79.55666351,3.5,Booking.com (12),Hotel,,,0124 620 1464,,,,,
ypid:YN4070x4499401564070705772,Flagship Hotel R Square,"2-9-976/2 And Hno 2-9-972/3, Ngos Colony Rec To Kuc Road, Warangal, Hanamkonda, Telangana 506009",https://www.bing.com/th?id=OLC.v3GvmuuN+xTL6g480x360&pid=Local,https://www.bing.com/maps?cp=18.009912490844727%7E79.53368377685547&lvl=16.0&q=Flagship%20Hotel%20R%20Square%20%2C%202-9-976%2F2%20And%20Hno%202-9-972%2F3%2C%20Ngos%20Colony%20Rec%20To%20Kuc%20Road%2C%20Warangal%2C%20Hanamkonda%2C%20Telangana%20506009,18.00991249,79.53368378,3,Tripadvisor (1),Hotel,,,0124 620 1464,,,,,
ypid:YN4070x16951630334533409447,Sahasra DLA A/C Convention Hall & A/C Rooms,"Sahasra DLA Felicity Mall, H.NO#23-6-163/2 Hunter Road, Warangal, Telangana 506001",https://www.bing.com/th?id=OLC.Znwwkshmsz8iYQ480x360&pid=Local,https://www.bing.com/maps?cp=18.005149841308594%7E79.5669937133789&lvl=16.0&q=Sahasra%20DLA%20A%2FC%20Convention%20Hall%20%26%20A%2FC%20Rooms%20%2C%20Sahasra%20DLA%20Felicity%20Mall%2C%20H.NO%2323-6-163%2F2%20Hunter%20Road%2C%20Warangal%2C%20Telangana%20506001,18.00514984,79.56699371,3,Tripadvisor (3),Hotel,,,079893 75837,,,,,
ypid:YN4070x8495669422390222584,Super Collection O Bommarilu Warangal,"8-5-49/11 Seetharam Complex, Bezide Grand Gayatristation Road, Warangal Hotel, Warangal, Telangana 506002",https://www.bing.com/th?id=OLC.IljJHmZDoQpnag480x360&pid=Local,https://www.bing.com/maps?cp=17.97500991821289%7E79.60253143310547&lvl=16.0&q=Super%20Collection%20O%20Bommarilu%20Warangal%20%2C%208-5-49%2F11%20Seetharam%20Complex%2C%20Bezide%20Grand%20Gayatristation%20Road%2C%20Warangal%20Hotel%2C%20Warangal%2C%20Telangana%20506002,17.97500992,79.60253143,5,Goibibo (15),Hotel,,https://www.oyorooms.com/225856/,0124 433 0599,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x14093858827028167846,Hotel O Satya Inn,"Vemulawada Road 2-5-76, Padma Nagar, Opp Congress Bhavan, Karimnagar, Telangana 505001",https://www.bing.com/th?id=OLC.r8zNJbzPtC10ng480x360&pid=Local,https://www.bing.com/maps?cp=18.44135856628418%7E79.10240173339844&lvl=16.0&q=Hotel%20O%20Satya%20Inn%20%2C%20Vemulawada%20Road%202-5-76%2C%20Padma%20Nagar%2C%20Opp%20Congress%20Bhavan%2C%20Karimnagar%2C%20Telangana%20505001,18.44135857,79.10240173,,,Hotel,,https://www.oyorooms.com/206221/,0124 620 1464,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x247099202,Suprabha Hotel,"Near Haritha Kakatiya, Nakkalagutta, Hanamkonda, Hanamakonda, Warangal, Telangana",https://www.bing.com/th?id=OLC.gkpOju8B3HjHBQ480x360&pid=Local,https://www.bing.com/maps?cp=18.000080108642578%7E79.555908203125&lvl=16.0&q=Suprabha%20Hotel%20%2C%20Near%20Haritha%20Kakatiya%2C%20Nakkalagutta%2C%20Hanamkonda%2C%20Hanamakonda%2C%20Warangal%2C%20Telangana,18.00008011,79.5559082,3,Tripadvisor (79),Hotel,,https://www.suprabhahotel.com/,077027 83333,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x14501546060205159834,SPOT ON Hotel Grand Inn,"3-3-147, Apollo Pharmacy, Hanamkonda Chowarasta, Reddy Colony, Hanamkonda, Telangana 506011",https://www.bing.com/th?id=OLC.vFb0QpDRZmkf/g480x360&pid=Local,https://www.bing.com/maps?cp=18.006567001342773%7E79.57080078125&lvl=16.0&q=SPOT%20ON%20Hotel%20Grand%20Inn%20%2C%203-3-147%2C%20Apollo%20Pharmacy%2C%20Hanamkonda%20Chowarasta%2C%20Reddy%20Colony%2C%20Hanamkonda%2C%20Telangana%20506011,18.006567,79.57080078,3.5,Booking.com (41),Hotel,,https://www.oyorooms.com/h/108536/,0124 458 8630,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x2047948871541232955,OYO Hotel Crystal,"16-2-12 2 Line Near Old Grand Market, Girmajipet, Warangal, Telangana 506002",https://www.bing.com/th?id=OLC.ey3QfNH6pjbw4Q480x360&pid=Local,https://www.bing.com/maps?cp=17.976612091064453%7E79.60802459716797&lvl=16.0&q=OYO%20Hotel%20Crystal%20%2C%2016-2-12%202%20Line%20Near%20Old%20Grand%20Market%2C%20Girmajipet%2C%20Warangal%2C%20Telangana%20506002,17.97661209,79.6080246,2.5,Booking.com (9),Hotel,,https://www.oyorooms.com/27318/,0124 620 1464,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x2490054588131615802,Hotel O Star Inn,"Gandhi Nagar, Hanamkonda, Hanamkonda Mandal, Warangal, Warangal 506011",https://www.bing.com/th?id=OLC.n/1nXHmgYj728w480x360&pid=Local,https://www.bing.com/maps?cp=18.008132934570312%7E79.56840515136719&lvl=16.0&q=Hotel%20O%20Star%20Inn%20%2C%20Gandhi%20Nagar%2C%20Hanamkonda%2C%20Hanamkonda%20Mandal%2C%20Warangal%2C%20Warangal%20506011,18.00813293,79.56840515,2.5,Agoda (15),Hotel,,https://www.oyorooms.com/106404/,0124 620 1464,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x2785676622292948659,Super OYO Capital O Vihari Grand Inn,"Kotak Mahindra Bank, 8-9-109/110/111/1, Jayaprakash Narayan Road, Nandayya Gari Compound, Sherpura, Warangal, Telangana",https://www.bing.com/th?id=OLC.f3JYMK0r9Neo0Q480x360&pid=Local,https://www.bing.com/maps?cp=17.97797966003418%7E79.59848022460938&lvl=16.0&q=Super%20OYO%20Capital%20O%20Vihari%20Grand%20Inn%20%2C%20Kotak%20Mahindra%20Bank%2C%208-9-109%2F110%2F111%2F1%2C%20Jayaprakash%20Narayan%20Road%2C%20Nandayya%20Gari%20Compound%2C%20Sherpura%2C%20Warangal%2C%20Telangana,17.97797966,79.59848022,3.5,Booking.com (38),Hotel,,https://www.oyorooms.com/195583/?locale=hi,0124 620 1464,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x17517753286897529886,"Hotel Swagath Grand - Yerragattugutta, Warangal","H.No. 55-4-837/1, Opposite KLN Convention, Srinivasa Colony Road Number 3 Yerragattugutta, Bheemaram, Hasanparthy, Hanamkonda, Telangana",https://www.bing.com/th?id=OLC.QU+hdvdsCeUoKA480x360&pid=Local,https://www.bing.com/maps?cp=18.028650283813477%7E79.54393005371094&lvl=16.0&q=Hotel%20Swagath%20Grand%20-%20Yerragattugutta%2C%20Warangal%20%2C%20H.No.%2055-4-837%2F1%2C%20Opposite%20KLN%20Convention%2C%20Srinivasa%20Colony%20Road%20Number%203%20Yerragattugutta%2C%20Bheemaram%2C%20Hasanparthy%2C%20Hanamkonda%2C%20Telangana,18.02865028,79.54393005,,,Hotel,,https://www.hotelswagathgrand.com/,,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x6916060531951263484,OYO 1252 Hotel Landmark,"Plot No.183-94-22, Nakkalagutta, Hanamkonda, Warangal, Telangana 506001",https://www.bing.com/th?id=OLC.tQroo6rHaj9bMA480x360&pid=Local,https://www.bing.com/maps?cp=17.99868392944336%7E79.60502624511719&lvl=16.0&q=OYO%201252%20Hotel%20Landmark%20%2C%20Plot%20No.183-94-22%2C%20Nakkalagutta%2C%20Hanamkonda%2C%20Warangal%2C%20Telangana%20506001,17.99868393,79.60502625,3,Tripadvisor (57),Hotel,,,,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x9216644823501752038,OYO 37003 Hotel Shreshta Inn,"1, Kothur Jenda, Gandhi Nagar, Reddy Colony, Hanamkonda, Warangal, Telangana 506001",https://www.bing.com/th?id=OLC.AibKxrlBmJxeFA480x360&pid=Local,https://www.bing.com/maps?cp=18.007858276367188%7E79.569580078125&lvl=16.0&q=OYO%2037003%20Hotel%20Shreshta%20Inn%20%2C%201%2C%20Kothur%20Jenda%2C%20Gandhi%20Nagar%2C%20Reddy%20Colony%2C%20Hanamkonda%2C%20Warangal%2C%20Telangana%20506001,18.00785828,79.56958008,,,Hotel,,https://oyo-37003-new-property-warangal.hotelmix.es/,0124 620 1305,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x12511804238726312110,Venkataramana Hotel,"Opp Warangal Busstand, H. No:16-7-32/1, Warangal, Telangana 506002",https://www.bing.com/th?id=OLC.ItQ2S1V4AwCYLw480x360&pid=Local,https://www.bing.com/maps?cp=17.975168228149414%7E79.60549926757812&lvl=16.0&q=Venkataramana%20Hotel%20%2C%20Opp%20Warangal%20Busstand%2C%20H.%20No%3A16-7-32%2F1%2C%20Warangal%2C%20Telangana%20506002,17.97516823,79.60549927,4,Yatra (76),Hotel,,,093901 08448,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x14159660234894497668,Supreme Hotels Lodgingdivision,"Supreme Hotels, 6-2-221, Warangal Urban, Main Road, Chowrasta, Hanumakonda, Telangana 506001",https://www.bing.com/th?id=OLC.k07qsoMMSAo8gg480x360&pid=Local,https://www.bing.com/maps?cp=18.00558090209961%7E79.56739807128906&lvl=16.0&q=Supreme%20Hotels%20Lodgingdivision%20%2C%20Supreme%20Hotels%2C%206-2-221%2C%20Warangal%20Urban%2C%20Main%20Road%2C%20Chowrasta%2C%20Hanumakonda%2C%20Telangana%20506001,18.0055809,79.56739807,3.5,Yatra (394),Hotel,,,,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x11967213094024567137,Super Collection O Hotel Lakeview Castle,"23-6-131/2/1 Beside Nexa Service, Hunter Road, Hanamkonda, Warangal, Telangana 506007",https://www.bing.com/th?id=OLC.jawyTN4uIWn5eg480x360&pid=Local,https://www.bing.com/maps?cp=17.983991622924805%7E79.57596588134766&lvl=16.0&q=Super%20Collection%20O%20Hotel%20Lakeview%20Castle%20%2C%2023-6-131%2F2%2F1%20Beside%20Nexa%20Service%2C%20Hunter%20Road%2C%20Hanamkonda%2C%20Warangal%2C%20Telangana%20506007,17.98399162,79.57596588,4,Booking.com (13),Hotel,,https://www.oyorooms.com/213557/,0124 620 1464,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
ypid:YN4070x3747687471791132442,OYO Flagship Sathya Inn,"H.No : 6-2-132/133, Warangal-Hyderabad Rd, Main Road, Beside Hanamkonda Police Station, Chowrastha, Gandhi Nagar, Reddy Colony, Warangal, Telangana 506001",https://www.bing.com/th?id=OLC.AOQVcSft3yjdOw480x360&pid=Local,https://www.bing.com/maps?cp=18.007108688354492%7E79.56898498535156&lvl=16.0&q=OYO%20Flagship%20Sathya%20Inn%20%2C%20H.No%20%3A%206-2-132%2F133%2C%20Warangal-Hyderabad%20Rd%2C%20Main%20Road%2C%20Beside%20Hanamkonda%20Police%20Station%2C%20Chowrastha%2C%20Gandhi%20Nagar%2C%20Reddy%20Colony%2C%20Warangal%2C%20Telangana%20506001,18.00710869,79.56898499,3.5,Booking.com (7),Hotel,,https://www.oyorooms.com/35889/,0124 620 1464,### In progress ###,### In progress ###,### In progress ###,### In progress ###,### In progress ###
